name,role,image,id,character_name,film_id
josh hutcherson,actor,https://resizing.flixster.com/kyr-nudwk5umtje6meubvwhf9aq=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/270768_v9_bc.jpg,6e732398-4be2-4412-b8a8-1359ec062775,peeta mellark,3eb125f5-f3b4-4b25-8510-a600da96f14e
gary ross,director,https://resizing.flixster.com/8csdwj9tbshvgkx3hkdo5tgply0=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/155544_v9_bb.jpg,44ee5897-997f-4906-ba9e-85833b18129e,,3eb125f5-f3b4-4b25-8510-a600da96f14e
elizabeth banks,actor,https://resizing.flixster.com/ow6ci-x6p-ymb7hrdsovl47bhrw=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/274897_v9_bd.jpg,5582691b-70e0-4867-bcea-b71087dc3803,effie trinket,3eb125f5-f3b4-4b25-8510-a600da96f14e
jennifer lawrence,actor,https://resizing.flixster.com/ifjhpk1oa1ar9erz1s1rnj93dsm=/100x120/v2/https://resizing.flixster.com/cc6xnkiyyy7d9zy-44xy0puwxea=/ems.zw1zlxbyzc1hc3nldhmvy2vszwjyaxrpzxmvmmnmzme3mdqtmze5zs00mde2ltlmyzytotuyzwmzmzawnzbllmpwzw==,a654dabf-c478-42f4-9687-6fd4888f37e0,katniss everdeen,3eb125f5-f3b4-4b25-8510-a600da96f14e
brad bird,director,https://resizing.flixster.com/g5yvlfkwboxnez6se3t2me0umky=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/167198_v9_bb.jpg,5c884a9f-4f99-48ee-9d19-3e0a51304e10,,c3fb0d8d-ca6f-4cdf-ad47-ee8714abfa6d
michael nyqvist,actor,https://resizing.flixster.com/ytmeipp5471uhu4ipzwjlmtkymc=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/320829_v9_ba.jpg,4687a5f7-1b6c-413a-be4c-e0d0bcd541bd,kurt hendricks,c3fb0d8d-ca6f-4cdf-ad47-ee8714abfa6d
paula patton,actor,https://resizing.flixster.com/wpdtd4hcdy5ym9cvzfz_xbyk4yo=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/409596_v9_bb.jpg,01657071-5ebc-42e3-acd2-e8c447e7ef2e,jane carter,c3fb0d8d-ca6f-4cdf-ad47-ee8714abfa6d
simon pegg,actor,https://resizing.flixster.com/v8t4zeiunzp8mi05aqvmznzlb6e=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/225908_v9_bb.jpg,1ba07bbd-132e-405e-90a3-030ac13e083e,benji dunn,c3fb0d8d-ca6f-4cdf-ad47-ee8714abfa6d
jeremy renner,actor,https://resizing.flixster.com/qhqvc4kkisdjhr8qfs-3rn2ja5o=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/31106_v9_bb.jpg,a95785ec-8916-44b3-a94d-1192c5b136ce,william brandt,c3fb0d8d-ca6f-4cdf-ad47-ee8714abfa6d
tom cruise,actor,https://resizing.flixster.com/lukzr_b6ytsv91mhqnshzlfdqmo=/100x120/v2/https://resizing.flixster.com/vpi-xtsdbvad3lghj9amfwnzxno=/ems.chjklwvtcy1hc3nldhmvy2vszwjyaxrpzxmvmmyxodg5mzmtode3ms00zti2lthmymytzgvmmze4mmi3mjrilmpwzw==,8576800c-9eda-4def-a59f-37f79e3455ce,ethan hunt,c3fb0d8d-ca6f-4cdf-ad47-ee8714abfa6d
baoqiang wang,actor,https://resizing.flixster.com/1unrs2vz6m5j966oruf3lif0dv0=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/455992_v9_bb.jpg,d6742e4e-145f-4b16-8661-9b9f480deb25,tang ren,95206157-cff3-4555-af18-f0bd8e17a733
sicheng chen,director,https://resizing.flixster.com/hq4pufihlonrgn81e7qjvzfkvdw=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/935186_v9_aa.jpg,dfcdd743-b2b6-42c3-bb3e-df7c26b9fa25,,95206157-cff3-4555-af18-f0bd8e17a733
liu haoran,actor,https://resizing.flixster.com/_gzrdyvfqhxrauozafr7r_kkkd4=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/935185_v9_aa.jpg,0a414913-761f-48ac-9b1f-fd000d4fb503,qin feng,95206157-cff3-4555-af18-f0bd8e17a733
tachakorn yeerum,actor,https://resizing.flixster.com/rtbxv9cs_0tgddqmtojrunazd5k=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/332128_v9_bb.jpg,3cc2881a-73cf-4f9f-9da5-4d25b67b4710,jack jaa,95206157-cff3-4555-af18-f0bd8e17a733
satoshi tsumabuki,actor,https://resizing.flixster.com/jney21jlw2fyyqsu-8cfgifekak=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/284572_v9_ba.jpg,c71a0b17-b320-4760-a434-80e90810d9ec,noda hiroshi,95206157-cff3-4555-af18-f0bd8e17a733
tadanobu asano,actor,https://resizing.flixster.com/w0vfbtxchwphrapwv2moxw3ua-8=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/123625_v9_bb.jpg,f544087f-3207-469f-8c8f-794062e6e709,actor,95206157-cff3-4555-af18-f0bd8e17a733
christopher mcquarrie,director,https://resizing.flixster.com/ilstwjv2jqljmh_89tgogwftqio=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/207636_v9_bb.jpg,9137e7f8-e5d8-4e96-bd4c-ce21cb99ebc9,,f15de27d-6630-4391-b77e-03262d419e9d
tom cruise,actor,https://resizing.flixster.com/lukzr_b6ytsv91mhqnshzlfdqmo=/100x120/v2/https://resizing.flixster.com/vpi-xtsdbvad3lghj9amfwnzxno=/ems.chjklwvtcy1hc3nldhmvy2vszwjyaxrpzxmvmmyxodg5mzmtode3ms00zti2lthmymytzgvmmze4mmi3mjrilmpwzw==,9c25cc15-811f-49b6-8219-69ddea95e9e6,ethan hunt,f15de27d-6630-4391-b77e-03262d419e9d
jeremy renner,actor,https://resizing.flixster.com/qhqvc4kkisdjhr8qfs-3rn2ja5o=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/31106_v9_bb.jpg,ef0760f8-0230-40c6-a31f-77371daa725e,william brandt,f15de27d-6630-4391-b77e-03262d419e9d
rebecca ferguson,actor,https://resizing.flixster.com/hjvtzqzpgsmgqhexztc1nfhoqiu=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/723292_v9_bc.jpg,9279b257-b9bc-4455-ac0a-7029c793af54,ilsa faust,f15de27d-6630-4391-b77e-03262d419e9d
ving rhames,actor,https://resizing.flixster.com/sywhpoiem-3aordqltm4n7hoflu=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/64870_v9_ba.jpg,ec4ad55a-9f37-4228-85d9-2efa962a263b,luther stickell,f15de27d-6630-4391-b77e-03262d419e9d
simon pegg,actor,https://resizing.flixster.com/v8t4zeiunzp8mi05aqvmznzlb6e=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/225908_v9_bb.jpg,210230be-5cda-49ea-aaa1-6f5f4a6cc791,benji dunn,f15de27d-6630-4391-b77e-03262d419e9d
gary sinise,actor,https://resizing.flixster.com/_dfkewerwkjie52roie3w82xfeg=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/22818_v9_bb.jpg,d87cdef1-eebc-4a8c-bd51-1f58c2c1b7d1,lt. dan taylor,cf894eb4-a168-41d9-87b9-029a7be765c7
robin wright,actor,https://resizing.flixster.com/xnka35q_ysjvwx5qe3cbqukdxr8=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/55876_v9_bd.jpg,c00c8dbf-bad3-4089-abf6-2c97389f0ce0,jenny curran,cf894eb4-a168-41d9-87b9-029a7be765c7
tom hanks,actor,https://resizing.flixster.com/wegml4mbd0qmyu1udob95w4mxye=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/62982_v9_bb.jpg,f0518f61-db1a-4254-8190-877b4d5c59e7,forrest gump,cf894eb4-a168-41d9-87b9-029a7be765c7
robert zemeckis,director,https://resizing.flixster.com/ubvnfbqincwjck02kk6o_hf4sy0=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/1983_v9_bc.jpg,2d06eb98-1b27-4714-a149-edc74beffb66,,cf894eb4-a168-41d9-87b9-029a7be765c7
sally field,actor,https://resizing.flixster.com/i8uoojpnvmlxe0m1toszbbhmyoe=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/57499_v9_ba.jpg,010c154a-3a81-4240-bf5e-c7a384d0088c,mrs. gump,cf894eb4-a168-41d9-87b9-029a7be765c7
mykelti williamson,actor,https://resizing.flixster.com/dnjfs6klcyddc6mqjl8u_nwczou=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/47337_v9_bd.jpg,02f50442-e640-4bd7-bd6e-bdbc2a7c16a3,"pvt. benjamin buford ""bubba"" blue",cf894eb4-a168-41d9-87b9-029a7be765c7
mads mikkelsen,actor,https://resizing.flixster.com/j3ksnecfelpfnoa6bb-5nrqsj_k=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/85363_v9_bc.jpg,e3597b49-40a5-4713-bd66-2e447aad8459,kaecilius,1e64b4ce-0ae9-4a51-b044-faba0bfc13d5
benedict wong,actor,https://resizing.flixster.com/u27_8bqdi6wljoyhip1tbga7_w4=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/290344_v9_bd.jpg,f754410a-5431-42b8-b93d-91eec8d3dff8,wong,1e64b4ce-0ae9-4a51-b044-faba0bfc13d5
chiwetel ejiofor,actor,https://resizing.flixster.com/unksgknvub2t5xducksdoyznlu0=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/247378_v9_bb.jpg,52acb0e6-5a3a-4bb0-a502-1482c89b8d0a,baron karl mordo,1e64b4ce-0ae9-4a51-b044-faba0bfc13d5
benedict cumberbatch,actor,https://resizing.flixster.com/vlqubndsc1jqnjmysvrqcmwqkgw=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/275459_v9_bb.jpg,00d4991c-37e2-40fd-9044-f461cc291a74,dr. stephen vincent strange,1e64b4ce-0ae9-4a51-b044-faba0bfc13d5
scott derrickson,director,https://resizing.flixster.com/ljpyoig-rw9rufctranaihqx7be=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/193901_v9_bb.jpg,5bd7aedd-4a3c-4576-8f0b-436761a5bb45,,1e64b4ce-0ae9-4a51-b044-faba0bfc13d5
rachel mcadams,actor,https://resizing.flixster.com/tbodolvi9y60yueeoxe5wyupima=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/273505_v9_bc.jpg,8fed866d-ba99-4a9f-b91e-d519df081a2b,christine palmer,1e64b4ce-0ae9-4a51-b044-faba0bfc13d5
jack lester,actor,https://images.fandango.com/cms/assets/b0cefeb0-b6a8-11ed-81d8-51a487a38835--poster-default-thumbnail.jpg,9197a2f1-52f6-4e9a-8f96-049d4d63b79a,klondike joe,8508a5e1-2148-4e7e-a755-f5be46888a5f
elizabeth lee,actor,https://images.fandango.com/cms/assets/b0cefeb0-b6a8-11ed-81d8-51a487a38835--poster-default-thumbnail.jpg,11b0c09f-4e49-4a94-b973-5aabeb828d88,dana,8508a5e1-2148-4e7e-a755-f5be46888a5f
louise kearley,actor,https://images.fandango.com/cms/assets/b0cefeb0-b6a8-11ed-81d8-51a487a38835--poster-default-thumbnail.jpg,43d094da-df36-4f46-a2d1-f7d3e6b5d233,actor,8508a5e1-2148-4e7e-a755-f5be46888a5f
harry elders,actor,https://images.fandango.com/cms/assets/b0cefeb0-b6a8-11ed-81d8-51a487a38835--poster-default-thumbnail.jpg,d6d6b8a2-5a36-4eb2-8528-d31b65b2f655,actor,8508a5e1-2148-4e7e-a755-f5be46888a5f
john washbrook,actor,https://images.fandango.com/cms/assets/b0cefeb0-b6a8-11ed-81d8-51a487a38835--poster-default-thumbnail.jpg,2605d4f8-9fbf-4f82-9a98-c49e69577838,actor,8508a5e1-2148-4e7e-a755-f5be46888a5f
ken anderson,director,https://images.fandango.com/cms/assets/b0cefeb0-b6a8-11ed-81d8-51a487a38835--poster-default-thumbnail.jpg,ec093188-e607-478b-8dad-2111419be2bc,,8508a5e1-2148-4e7e-a755-f5be46888a5f
woody harrelson,actor,https://resizing.flixster.com/r177nklo-nqyytlxapudinvr6yg=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/733_v9_bc.jpg,67b38015-969f-418c-b78d-35d16a216e4f,haymitch abernathy,4d7bcdf8-1a4a-457a-9e21-c0fbea5b66ec
donald sutherland,actor,https://resizing.flixster.com/svzy-nwawq-ljqfqeywlhrkqclu=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/1733_v9_bc.jpg,76aa22ea-6dd5-415c-9254-70ff29ff16ed,president snow,4d7bcdf8-1a4a-457a-9e21-c0fbea5b66ec
liam hemsworth,actor,https://resizing.flixster.com/fwky-i7afyssszinhlowz8nc-nm=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/557710_v9_ba.jpg,03f1b209-47c9-4150-b8e0-de1aae5b9fe4,gale hawthorne,4d7bcdf8-1a4a-457a-9e21-c0fbea5b66ec
jennifer lawrence,actor,https://resizing.flixster.com/ifjhpk1oa1ar9erz1s1rnj93dsm=/100x120/v2/https://resizing.flixster.com/cc6xnkiyyy7d9zy-44xy0puwxea=/ems.zw1zlxbyzc1hc3nldhmvy2vszwjyaxrpzxmvmmnmzme3mdqtmze5zs00mde2ltlmyzytotuyzwmzmzawnzbllmpwzw==,3986d8fa-1d04-4a27-8eca-b09dae2580a4,katniss everdeen,4d7bcdf8-1a4a-457a-9e21-c0fbea5b66ec
josh hutcherson,actor,https://resizing.flixster.com/kyr-nudwk5umtje6meubvwhf9aq=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/270768_v9_bc.jpg,c6290f10-00ba-444d-9849-f84a5f883870,peeta mellark,4d7bcdf8-1a4a-457a-9e21-c0fbea5b66ec
francis lawrence,director,https://resizing.flixster.com/clvxfddufetr4oejriw5mmgxgzo=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/321329_v9_bd.jpg,851c098a-bfa0-495c-b234-be374690eb1c,,4d7bcdf8-1a4a-457a-9e21-c0fbea5b66ec
ezra miller,actor,https://resizing.flixster.com/evuftex7lz3pnrzb1njb8xleiz4=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/528415_v9_bc.jpg,339f8b72-451a-436f-bcb2-203fafe67f9f,the flash,1a342aaa-de73-4da5-9a40-4dc2445e8f18
amy adams,actor,https://resizing.flixster.com/d8kee1v1ytxiwvjepdm3wkn99ok=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/168053_v9_bb.jpg,2936805c-730c-4776-abd6-a3d61466556f,lois lane,1a342aaa-de73-4da5-9a40-4dc2445e8f18
gal gadot,actor,https://resizing.flixster.com/scjbhfxkgjrq9zh01wtqaqnhnqg=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/532761_v9_bc.jpg,54e418a9-7713-4047-891f-2008cec78759,wonder woman,1a342aaa-de73-4da5-9a40-4dc2445e8f18
henry cavill,actor,https://resizing.flixster.com/42iqvjckuwg56hvzzcx_6p-dgoa=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/250833_v9_bb.jpg,674d9d94-d19a-47c5-9162-e34e514e59d0,superman,1a342aaa-de73-4da5-9a40-4dc2445e8f18
zack snyder,director,https://resizing.flixster.com/dtxserograjfuvhifbul5xr4llw=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/302108_v9_bb.jpg,a9fd5ca1-fc95-40cc-ac46-cd48b1bc7d57,,1a342aaa-de73-4da5-9a40-4dc2445e8f18
ben affleck,actor,https://resizing.flixster.com/fffe6fo3ssthwf39ovzq8ppzqew=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/7530_v9_bb.jpg,f4431f10-c86f-4126-84dd-6e073a7deca2,batman,1a342aaa-de73-4da5-9a40-4dc2445e8f18
don hall,director,https://resizing.flixster.com/osuzhj-88prchinklova-fzig5m=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/373638_v9_bc.jpg,08a5e2c8-223c-459c-b64f-a1f9df4f39bb,,fecc5127-4a68-41c8-bb54-d6b9f7b01fa8
chris williams,director,https://resizing.flixster.com/e_usym4fmmvffuyzltglwkj2iom=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/514817_v9_ba.jpg,609d5207-c3c7-4067-bc5d-1dd87b8ab9f6,,fecc5127-4a68-41c8-bb54-d6b9f7b01fa8
ryan potter,actor,https://resizing.flixster.com/ojen5hqdzw4pwy7ntvrbdfxvey8=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/605176_v9_bb.jpg,de12f181-1295-4a57-b76a-00b1780217b4,hiro hamada,fecc5127-4a68-41c8-bb54-d6b9f7b01fa8
scott adsit,actor,https://resizing.flixster.com/5bfk90wiklvlw9tdx4v4qnubb4s=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/240366_v9_bc.jpg,4e2dadb0-0a26-4842-9b18-05e49ee7f669,baymax,fecc5127-4a68-41c8-bb54-d6b9f7b01fa8
t.j. miller,actor,https://resizing.flixster.com/iwm4vrttno2wbwpot__us9kv2ac=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/508013_v9_bb.jpg,3ed21b87-295f-4e2a-bab3-3bc4e8aac58a,fred,fecc5127-4a68-41c8-bb54-d6b9f7b01fa8
jamie chung,actor,https://resizing.flixster.com/_ougvcq095vngv6wx9rakq8squq=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/511530_v9_bb.jpg,4bec075c-7723-4414-9529-126ee9f23195,go go tamago,fecc5127-4a68-41c8-bb54-d6b9f7b01fa8
david yates,director,https://resizing.flixster.com/pf9yrsei_nlxi0yqivobms1soju=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/300982_v9_bb.jpg,0216ebc4-c281-445f-8fc1-f25acb600891,,bf4d349c-d748-4ba2-8ed7-1f4bdf19df8d
eddie redmayne,actor,https://resizing.flixster.com/-a4uebob70n3_pechb1sfialpy0=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/448398_v9_bc.jpg,e72c83f0-afaa-421f-9323-992af11404f0,newt scamander,bf4d349c-d748-4ba2-8ed7-1f4bdf19df8d
dan fogler,actor,https://resizing.flixster.com/6wspcnmmwhvm6xkni8_-qfqolbg=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/493325_v9_bd.jpg,e69c7641-a5d1-4702-ab3b-aec1a87fa6c7,jacob kowalski,bf4d349c-d748-4ba2-8ed7-1f4bdf19df8d
alison sudol,actor,https://resizing.flixster.com/gpaedxo2ygzr6emktit4ms9lnfs=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/508095_v9_bc.jpg,cddf6bf9-6a2a-42db-8363-b0cc8f152666,queenie goldstein,bf4d349c-d748-4ba2-8ed7-1f4bdf19df8d
ezra miller,actor,https://resizing.flixster.com/evuftex7lz3pnrzb1njb8xleiz4=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/528415_v9_bc.jpg,aa3eac4c-97c1-4560-ab99-45b4985afeca,credence barebone,bf4d349c-d748-4ba2-8ed7-1f4bdf19df8d
katherine waterston,actor,https://resizing.flixster.com/h9hzn4qvyxii72ugx4k_lwsn5ce=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/518777_v9_bb.jpg,93ed47d5-6bda-4292-8ff2-c509742c41bf,tina goldstein,bf4d349c-d748-4ba2-8ed7-1f4bdf19df8d
gore verbinski,director,https://resizing.flixster.com/l99ktkvnqxokfv_keixdacdebty=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/74174_v9_bb.jpg,4e15d610-4865-4af0-a93c-37148a617445,,d742b962-00de-4da2-8211-d96a02db12bb
johnny depp,actor,https://resizing.flixster.com/monxwmz7lhtis_jyrecyja8wkfq=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/33623_v9_bd.jpg,8b6969ea-e86c-4a78-8ba8-cb849232ced8,captain jack sparrow,d742b962-00de-4da2-8211-d96a02db12bb
keira knightley,actor,https://resizing.flixster.com/2uirdqgzljuxfpicly5sog2vdko=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/245574_v9_bc.jpg,0e4de4d1-72e4-4be0-853a-58a943bef833,elizabeth swann,d742b962-00de-4da2-8211-d96a02db12bb
orlando bloom,actor,https://resizing.flixster.com/htnonmaeobu5u69nbza2azkf9oo=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/288723_v9_bc.jpg,1d60adce-6ce2-4a00-ab1d-e81ab09d8302,will turner,d742b962-00de-4da2-8211-d96a02db12bb
geoffrey rush,actor,https://resizing.flixster.com/cqle693jzea9ydhpqmtlt9nwwi8=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/68693_v9_bb.jpg,88a64fc3-b965-4c44-b4a5-ef35419a2fb7,barbossa,d742b962-00de-4da2-8211-d96a02db12bb
jack davenport,actor,https://resizing.flixster.com/ralepfrcvddd67xd5secnhwux38=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/166230_v9_bd.jpg,bfcec7dc-78a8-41fc-a97c-c8f81789ec88,commodore norrington,d742b962-00de-4da2-8211-d96a02db12bb
hayden christensen,actor,https://resizing.flixster.com/o06xqul0dzrskaaoxcwzm6tajz4=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/189762_v9_bc.jpg,d169b425-81da-48c1-82c8-344451c78860,anakin skywalker,62eea4bf-151a-4d51-a453-0f9e0b018be2
samuel l. jackson,actor,https://resizing.flixster.com/iayrivor-ap4tkmnvgydrti49ly=/100x120/v2/https://resizing.flixster.com/k1vfolyndggbr28iyyzrkbieyuy=/ems.zw1zlxbyzc1hc3nldhmvy2vszwjyaxrpzxmvymm5mdczzwytntjimc00yme0ltg1ymutzwyzmda2mtfmodk5lmpwzw==,6c65cb56-ca22-4ad0-bb44-eb9ba7a79555,mace windu,62eea4bf-151a-4d51-a453-0f9e0b018be2
christopher lee,actor,https://resizing.flixster.com/ipnqvrlm6vtztx-lxvqsu2vrqiu=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/77249_v9_ba.jpg,fb7f279b-8bd3-4265-ac46-586d18eecd4e,count dooku,62eea4bf-151a-4d51-a453-0f9e0b018be2
george lucas,director,https://resizing.flixster.com/nqegnct_m6tvkhj4p8t31n-gkvy=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/23344_v9_bb.jpg,c684521a-a45b-4fc6-9cd0-288e83eba34b,,62eea4bf-151a-4d51-a453-0f9e0b018be2
ewan mcgregor,actor,https://resizing.flixster.com/pafisw2qo7fgp1efhi_23tcgjdg=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/20565_v9_bc.jpg,d5746a29-bb8a-4a21-a3d4-b689f13705ef,obi-wan kenobi,62eea4bf-151a-4d51-a453-0f9e0b018be2
natalie portman,actor,https://resizing.flixster.com/0prkbjudqw3v8uptdkws6x4baa4=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/71364_v9_bb.jpg,de49186f-c973-4bcd-82f5-7d89021918bb,padmé amidala,62eea4bf-151a-4d51-a453-0f9e0b018be2
idris elba,actor,https://resizing.flixster.com/ctjnkst2e3sonarlr4zugmpidvg=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/178333_v9_bd.jpg,969c6986-24d6-4687-8836-f945c9195e45,heimdall,d75f9930-fc42-4538-86ad-889c3f0ab77b
chris hemsworth,actor,https://resizing.flixster.com/t1zuvl4ejfrsxczdqxbqo4fpyhy=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/528854_v9_bb.jpg,673170e9-fe93-4aff-94e3-bf3bb6e7afdf,thor,d75f9930-fc42-4538-86ad-889c3f0ab77b
alan taylor,director,https://resizing.flixster.com/tg2noihz0yc6rk0e-p6kgxeqjrm=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/75037_v9_bc.jpg,83a2a4a1-9de6-4aac-99b9-179466b690be,,d75f9930-fc42-4538-86ad-889c3f0ab77b
stellan skarsgård,actor,https://resizing.flixster.com/wzakuhdvy6onborw83uutfmv8p8=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/238828_v9_bb.jpg,046cf978-17a6-4c56-958a-39851cab13d8,dr. erik selvig,d75f9930-fc42-4538-86ad-889c3f0ab77b
tom hiddleston,actor,https://resizing.flixster.com/qbw4dyh0e194tmywo8ns_z8jnrs=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/286678_v9_bc.jpg,38e6fed5-b99b-4bcc-b104-1a6290cfae13,loki,d75f9930-fc42-4538-86ad-889c3f0ab77b
